symbol,price,timestamp
LUNBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
LUNETH,0.00000000,2025-05-07 01:49:32.861318+00:00
TRIGBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
TRIGETH,0.00000000,2025-05-07 01:49:32.861318+00:00
TRIGBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
APPCBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
APPCETH,0.00000000,2025-05-07 01:49:32.861318+00:00
APPCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
VIBEBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
VIBEETH,0.00000000,2025-05-07 01:49:32.861318+00:00
RLCBTC,0.00001138,2025-05-07 01:49:32.861318+00:00
RLCETH,0.00060130,2025-05-07 01:49:32.861318+00:00
RLCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
INSBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
INSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
PIVXBTC,0.00000167,2025-05-07 01:49:32.861318+00:00
PIVXBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
IOSTBTC,0.00000010,2025-05-07 01:49:32.861318+00:00
IOSTETH,0.00000372,2025-05-07 01:49:32.861318+00:00
CHATBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
CHATETH,0.00000000,2025-05-07 01:49:32.861318+00:00
STEEMBTC,0.00000144,2025-05-07 01:49:32.861318+00:00
STEEMETH,0.00007560,2025-05-07 01:49:32.861318+00:00
STEEMBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
NANOBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
NANOETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NANOBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
VIABTC,0.00000000,2025-05-07 01:49:32.861318+00:00
VIAETH,0.00000000,2025-05-07 01:49:32.861318+00:00
VIABNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BLZBTC,0.00000060,2025-05-07 01:49:32.861318+00:00
BLZETH,0.00004159,2025-05-07 01:49:32.861318+00:00
BLZBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
AEBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
AEETH,0.00000000,2025-05-07 01:49:32.861318+00:00
AEBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
RPXBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
RPXETH,0.00000000,2025-05-07 01:49:32.861318+00:00
RPXBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
NCASHBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
NCASHETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NCASHBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
POABTC,0.00000000,2025-05-07 01:49:32.861318+00:00
POAETH,0.00000000,2025-05-07 01:49:32.861318+00:00
POABNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ZILBTC,0.00000012,2025-05-07 01:49:32.861318+00:00
ZILETH,0.00000654,2025-05-07 01:49:32.861318+00:00
ZILBNB,0.00008858,2025-05-07 01:49:32.861318+00:00
ONTBTC,0.00000143,2025-05-07 01:49:32.861318+00:00
ONTETH,0.00012530,2025-05-07 01:49:32.861318+00:00
ONTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
STORMBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
STORMETH,0.00000000,2025-05-07 01:49:32.861318+00:00
STORMBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
QTUMBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
QTUMUSDT,2.07100000,2025-05-07 01:49:32.861318+00:00
XEMBTC,0.00000192,2025-05-07 01:49:32.861318+00:00
XEMETH,0.00000000,2025-05-07 01:49:32.861318+00:00
XEMBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
WANBTC,0.00000111,2025-05-07 01:49:32.861318+00:00
WANETH,0.00009270,2025-05-07 01:49:32.861318+00:00
WANBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
WPRBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
WPRETH,0.00000000,2025-05-07 01:49:32.861318+00:00
QLCBTC,0.00000021,2025-05-07 01:49:32.861318+00:00
QLCETH,0.00000000,2025-05-07 01:49:32.861318+00:00
SYSBTC,0.00000051,2025-05-07 01:49:32.861318+00:00
SYSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
SYSBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
QLCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
GRSBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
GRSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
ADAUSDT,0.68460000,2025-05-07 01:49:32.861318+00:00
ADABNB,0.00113300,2025-05-07 01:49:32.861318+00:00
CLOAKBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
CLOAKETH,0.00000000,2025-05-07 01:49:32.861318+00:00
GNTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
GNTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
GNTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
LOOMBTC,0.00000075,2025-05-07 01:49:32.861318+00:00
LOOMETH,0.00003231,2025-05-07 01:49:32.861318+00:00
LOOMBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
XRPUSDT,2.16040000,2025-05-07 01:49:32.861318+00:00
BCNBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
BCNETH,0.00000000,2025-05-07 01:49:32.861318+00:00
BCNBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
REPBTC,0.00034130,2025-05-07 01:49:32.861318+00:00
REPBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BTCTUSD,97432.27000000,2025-05-07 01:49:32.861318+00:00
TUSDBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
ETHTUSD,1843.62000000,2025-05-07 01:49:32.861318+00:00
TUSDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
TUSDBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ZENBTC,0.00008540,2025-05-07 01:49:32.861318+00:00
ZENETH,0.00399100,2025-05-07 01:49:32.861318+00:00
ZENBNB,0.03290000,2025-05-07 01:49:32.861318+00:00
SKYBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
SKYETH,0.00000000,2025-05-07 01:49:32.861318+00:00
SKYBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
EOSUSDT,0.70430000,2025-05-07 01:49:32.861318+00:00
EOSBNB,0.00258300,2025-05-07 01:49:32.861318+00:00
CVCBTC,0.00000566,2025-05-07 01:49:32.861318+00:00
CVCETH,0.00000000,2025-05-07 01:49:32.861318+00:00
CVCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
THETABTC,0.00000730,2025-05-07 01:49:32.861318+00:00
THETAETH,0.00050170,2025-05-07 01:49:32.861318+00:00
THETABNB,0.00273600,2025-05-07 01:49:32.861318+00:00
XRPBNB,0.00357600,2025-05-07 01:49:32.861318+00:00
TUSDUSDT,0.99820000,2025-05-07 01:49:32.861318+00:00
IOTAUSDT,0.19910000,2025-05-07 01:49:32.861318+00:00
XLMUSDT,0.26360000,2025-05-07 01:49:32.861318+00:00
IOTXBTC,0.00000018,2025-05-07 01:49:32.861318+00:00
IOTXETH,0.00000951,2025-05-07 01:49:32.861318+00:00
QKCBTC,0.00000010,2025-05-07 01:49:32.861318+00:00
QKCETH,0.00000430,2025-05-07 01:49:32.861318+00:00
AGIBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
AGIETH,0.00000000,2025-05-07 01:49:32.861318+00:00
AGIBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
NXSBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
NXSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NXSBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ENJBNB,0.00136800,2025-05-07 01:49:32.861318+00:00
DATABTC,0.00000016,2025-05-07 01:49:32.861318+00:00
DATAETH,0.00002034,2025-05-07 01:49:32.861318+00:00
ONTUSDT,0.13980000,2025-05-07 01:49:32.861318+00:00
TRXBNB,0.00040690,2025-05-07 01:49:32.861318+00:00
TRXUSDT,0.24580000,2025-05-07 01:49:32.861318+00:00
ETCUSDT,16.28000000,2025-05-07 01:49:32.861318+00:00
ETCBNB,0.02685000,2025-05-07 01:49:32.861318+00:00
ICXUSDT,0.09960000,2025-05-07 01:49:32.861318+00:00
SCBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
SCETH,0.00000173,2025-05-07 01:49:32.861318+00:00
NPXSBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
NPXSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
VENUSDT,0.00000000,2025-05-07 01:49:32.861318+00:00
KEYBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
KEYETH,0.00000227,2025-05-07 01:49:32.861318+00:00
NASBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
NASETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NASBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
MFTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
MFTETH,0.00000433,2025-05-07 01:49:32.861318+00:00
MFTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
DENTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
DENTETH,0.00000040,2025-05-07 01:49:32.861318+00:00
ARDRBTC,0.00000103,2025-05-07 01:49:32.861318+00:00
ARDRETH,0.00000000,2025-05-07 01:49:32.861318+00:00
ARDRBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
NULSUSDT,0.02580000,2025-05-07 01:49:32.861318+00:00
HOTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
HOTETH,0.00000052,2025-05-07 01:49:32.861318+00:00
VETBTC,0.00000025,2025-05-07 01:49:32.861318+00:00
VETETH,0.00001357,2025-05-07 01:49:32.861318+00:00
VETUSDT,0.02507000,2025-05-07 01:49:32.861318+00:00
VETBNB,0.00004149,2025-05-07 01:49:32.861318+00:00
DOCKBTC,0.00000005,2025-05-07 01:49:32.861318+00:00
DOCKETH,0.00000000,2025-05-07 01:49:32.861318+00:00
POLYBTC,0.00001384,2025-05-07 01:49:32.861318+00:00
POLYBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
PHXBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
PHXETH,0.00000000,2025-05-07 01:49:32.861318+00:00
PHXBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
HCBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
HCETH,0.00000000,2025-05-07 01:49:32.861318+00:00
GOBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
GOBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
PAXBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
PAXBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
PAXUSDT,0.00000000,2025-05-07 01:49:32.861318+00:00
PAXETH,0.00000000,2025-05-07 01:49:32.861318+00:00
RVNBTC,0.00000011,2025-05-07 01:49:32.861318+00:00
DCRBTC,0.00021850,2025-05-07 01:49:32.861318+00:00
DCRBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
USDCBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
MITHBTC,0.00000080,2025-05-07 01:49:32.861318+00:00
MITHBNB,0.00004410,2025-05-07 01:49:32.861318+00:00
BCHABCBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
BCHSVBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
BCHABCUSDT,0.00000000,2025-05-07 01:49:32.861318+00:00
BCHSVUSDT,0.00000000,2025-05-07 01:49:32.861318+00:00
BNBPAX,0.00000000,2025-05-07 01:49:32.861318+00:00
BTCPAX,0.00000000,2025-05-07 01:49:32.861318+00:00
ETHPAX,0.00000000,2025-05-07 01:49:32.861318+00:00
XRPPAX,0.00000000,2025-05-07 01:49:32.861318+00:00
EOSPAX,0.00000000,2025-05-07 01:49:32.861318+00:00
XLMPAX,0.00000000,2025-05-07 01:49:32.861318+00:00
RENBTC,0.00000043,2025-05-07 01:49:32.861318+00:00
RENBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BNBTUSD,606.95000000,2025-05-07 01:49:32.861318+00:00
XRPTUSD,2.17000000,2025-05-07 01:49:32.861318+00:00
EOSTUSD,0.00000000,2025-05-07 01:49:32.861318+00:00
XLMTUSD,0.00000000,2025-05-07 01:49:32.861318+00:00
BNBUSDC,603.96000000,2025-05-07 01:49:32.861318+00:00
BTCUSDC,97279.99000000,2025-05-07 01:49:32.861318+00:00
ETHUSDC,1839.55000000,2025-05-07 01:49:32.861318+00:00
XRPUSDC,2.16010000,2025-05-07 01:49:32.861318+00:00
EOSUSDC,0.70420000,2025-05-07 01:49:32.861318+00:00
XLMUSDC,0.26350000,2025-05-07 01:49:32.861318+00:00
USDCUSDT,1.00010000,2025-05-07 01:49:32.861318+00:00
ADATUSD,0.38470000,2025-05-07 01:49:32.861318+00:00
TRXTUSD,0.05986000,2025-05-07 01:49:32.861318+00:00
