symbol,price,timestamp
ZRXUSDT,0.27720000,2025-04-29 02:02:03.225999
FETBNB,0.00116600,2025-04-29 02:02:03.225999
FETBTC,0.00000744,2025-04-29 02:02:03.225999
FETUSDT,0.70600000,2025-04-29 02:02:03.225999
BATUSDT,0.15310000,2025-04-29 02:02:03.225999
XMRBNB,0.33210000,2025-04-29 02:02:03.225999
XMRUSDT,118.70000000,2025-04-29 02:02:03.225999
ZECBNB,0.10260000,2025-04-29 02:02:03.225999
ZECUSDT,35.76000000,2025-04-29 02:02:03.225999
ZECPAX,0.00000000,2025-04-29 02:02:03.225999
ZECTUSD,0.00000000,2025-04-29 02:02:03.225999
ZECUSDC,55.80000000,2025-04-29 02:02:03.225999
IOSTUSDT,0.00405600,2025-04-29 02:02:03.225999
